record_type	key	value	sha256	detail
runner-command	C0660	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.linear(red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), space: color.oklab, angle: -360deg); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	19adda1305bd294942b29b93d6077c9e45f37ab1c743cc01483c0afbd5acb50d	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0661	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S11-radial-oklab.typ /tmp/p1268/oracle_v3/binaries/repeat/S11-radial-oklab.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0662	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.radial(red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), space: color.oklab, center: (50%, 50%), radius: 50%, focal-center: (50%, 50%), focal-radius: 0%); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	e46675fbc4d82662e413228cfe46e1ececd7d58cd0eb8949159b7840ceaa44bb	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0663	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S11-linear-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S11-linear-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0664	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.linear(red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), space: color.linear-rgb, angle: -360deg); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	68bdab29f2888638deea44a8ce470decfc5b88dabb293c8c3f9277dd00fe6ce9	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0665	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S11-radial-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S11-radial-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0666	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.radial(red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), red.transparentize(1%), rgb(46, 204, 64).transparentize(1%), blue.transparentize(1%), yellow.transparentize(1%), space: color.linear-rgb, center: (50%, 50%), radius: 50%, focal-center: (50%, 50%), focal-radius: 0%); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	a62760a37cf37077f834c5ff84d207310f6a246f9f2f80ab76b7ff9b4512d331	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0667	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S12-linear-oklab.typ /tmp/p1268/oracle_v3/binaries/repeat/S12-linear-oklab.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0668	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.linear((rgb(38, 70, 83).transparentize(20%), 0%), (rgb(42, 157, 143).transparentize(60%), 1.0989010989011%), (rgb(233, 196, 106).transparentize(35%), 4.3956043956044%), (rgb(244, 162, 97).transparentize(80%), 9.89010989010989%), (rgb(38, 70, 83).transparentize(20%), 12.0879120879121%), (rgb(42, 157, 143).transparentize(60%), 16.4835164835165%), (rgb(233, 196, 106).transparentize(35%), 17.5824175824176%), (rgb(244, 162, 97).transparentize(80%), 20.8791208791209%), (rgb(38, 70, 83).transparentize(20%), 26.3736263736264%), (rgb(42, 157, 143).transparentize(60%), 28.5714285714286%), (rgb(233, 196, 106).transparentize(35%), 32.967032967033%), (rgb(244, 162, 97).transparentize(80%), 34.0659340659341%), (rgb(38, 70, 83).transparentize(20%), 37.3626373626374%), (rgb(42, 157, 143).transparentize(60%), 42.8571428571429%), (rgb(233, 196, 106).transparentize(35%), 45.0549450549451%), (rgb(244, 162, 97).transparentize(80%), 49.4505494505495%), (rgb(38, 70, 83).transparentize(20%), 50.5494505494505%), (rgb(42, 157, 143).transparentize(60%), 53.8461538461538%), (rgb(233, 196, 106).transparentize(35%), 59.3406593406593%), (rgb(244, 162, 97).transparentize(80%), 61.5384615384615%), (rgb(38, 70, 83).transparentize(20%), 65.9340659340659%), (rgb(42, 157, 143).transparentize(60%), 67.032967032967%), (rgb(233, 196, 106).transparentize(35%), 70.3296703296703%), (rgb(244, 162, 97).transparentize(80%), 75.8241758241758%), (rgb(38, 70, 83).transparentize(20%), 78.021978021978%), (rgb(42, 157, 143).transparentize(60%), 82.4175824175824%), (rgb(233, 196, 106).transparentize(35%), 83.5164835164835%), (rgb(244, 162, 97).transparentize(80%), 86.8131868131868%), (rgb(38, 70, 83).transparentize(20%), 92.3076923076923%), (rgb(42, 157, 143).transparentize(60%), 94.5054945054945%), (rgb(233, 196, 106).transparentize(35%), 98.9010989010989%), (rgb(244, 162, 97).transparentize(80%), 100%), space: color.oklab, angle: 720.5deg); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	2239cb43b50a2631bee51f2a3fb50d788fb5777154f6b4a08e04e3935740c28d	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0669	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S12-radial-oklab.typ /tmp/p1268/oracle_v3/binaries/repeat/S12-radial-oklab.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0670	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.radial((rgb(38, 70, 83).transparentize(20%), 0%), (rgb(42, 157, 143).transparentize(60%), 1.0989010989011%), (rgb(233, 196, 106).transparentize(35%), 4.3956043956044%), (rgb(244, 162, 97).transparentize(80%), 9.89010989010989%), (rgb(38, 70, 83).transparentize(20%), 12.0879120879121%), (rgb(42, 157, 143).transparentize(60%), 16.4835164835165%), (rgb(233, 196, 106).transparentize(35%), 17.5824175824176%), (rgb(244, 162, 97).transparentize(80%), 20.8791208791209%), (rgb(38, 70, 83).transparentize(20%), 26.3736263736264%), (rgb(42, 157, 143).transparentize(60%), 28.5714285714286%), (rgb(233, 196, 106).transparentize(35%), 32.967032967033%), (rgb(244, 162, 97).transparentize(80%), 34.0659340659341%), (rgb(38, 70, 83).transparentize(20%), 37.3626373626374%), (rgb(42, 157, 143).transparentize(60%), 42.8571428571429%), (rgb(233, 196, 106).transparentize(35%), 45.0549450549451%), (rgb(244, 162, 97).transparentize(80%), 49.4505494505495%), (rgb(38, 70, 83).transparentize(20%), 50.5494505494505%), (rgb(42, 157, 143).transparentize(60%), 53.8461538461538%), (rgb(233, 196, 106).transparentize(35%), 59.3406593406593%), (rgb(244, 162, 97).transparentize(80%), 61.5384615384615%), (rgb(38, 70, 83).transparentize(20%), 65.9340659340659%), (rgb(42, 157, 143).transparentize(60%), 67.032967032967%), (rgb(233, 196, 106).transparentize(35%), 70.3296703296703%), (rgb(244, 162, 97).transparentize(80%), 75.8241758241758%), (rgb(38, 70, 83).transparentize(20%), 78.021978021978%), (rgb(42, 157, 143).transparentize(60%), 82.4175824175824%), (rgb(233, 196, 106).transparentize(35%), 83.5164835164835%), (rgb(244, 162, 97).transparentize(80%), 86.8131868131868%), (rgb(38, 70, 83).transparentize(20%), 92.3076923076923%), (rgb(42, 157, 143).transparentize(60%), 94.5054945054945%), (rgb(233, 196, 106).transparentize(35%), 98.9010989010989%), (rgb(244, 162, 97).transparentize(80%), 100%), space: color.oklab, center: (50%, 50%), radius: 65%, focal-center: (30%, 40%), focal-radius: 10%); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	5fc49a501d909729558ec8e1a52a52a87bcf94990b6d2857706460b5ba78b149	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0671	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S12-linear-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S12-linear-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0672	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.linear((rgb(38, 70, 83).transparentize(20%), 0%), (rgb(42, 157, 143).transparentize(60%), 1.0989010989011%), (rgb(233, 196, 106).transparentize(35%), 4.3956043956044%), (rgb(244, 162, 97).transparentize(80%), 9.89010989010989%), (rgb(38, 70, 83).transparentize(20%), 12.0879120879121%), (rgb(42, 157, 143).transparentize(60%), 16.4835164835165%), (rgb(233, 196, 106).transparentize(35%), 17.5824175824176%), (rgb(244, 162, 97).transparentize(80%), 20.8791208791209%), (rgb(38, 70, 83).transparentize(20%), 26.3736263736264%), (rgb(42, 157, 143).transparentize(60%), 28.5714285714286%), (rgb(233, 196, 106).transparentize(35%), 32.967032967033%), (rgb(244, 162, 97).transparentize(80%), 34.0659340659341%), (rgb(38, 70, 83).transparentize(20%), 37.3626373626374%), (rgb(42, 157, 143).transparentize(60%), 42.8571428571429%), (rgb(233, 196, 106).transparentize(35%), 45.0549450549451%), (rgb(244, 162, 97).transparentize(80%), 49.4505494505495%), (rgb(38, 70, 83).transparentize(20%), 50.5494505494505%), (rgb(42, 157, 143).transparentize(60%), 53.8461538461538%), (rgb(233, 196, 106).transparentize(35%), 59.3406593406593%), (rgb(244, 162, 97).transparentize(80%), 61.5384615384615%), (rgb(38, 70, 83).transparentize(20%), 65.9340659340659%), (rgb(42, 157, 143).transparentize(60%), 67.032967032967%), (rgb(233, 196, 106).transparentize(35%), 70.3296703296703%), (rgb(244, 162, 97).transparentize(80%), 75.8241758241758%), (rgb(38, 70, 83).transparentize(20%), 78.021978021978%), (rgb(42, 157, 143).transparentize(60%), 82.4175824175824%), (rgb(233, 196, 106).transparentize(35%), 83.5164835164835%), (rgb(244, 162, 97).transparentize(80%), 86.8131868131868%), (rgb(38, 70, 83).transparentize(20%), 92.3076923076923%), (rgb(42, 157, 143).transparentize(60%), 94.5054945054945%), (rgb(233, 196, 106).transparentize(35%), 98.9010989010989%), (rgb(244, 162, 97).transparentize(80%), 100%), space: color.linear-rgb, angle: 720.5deg); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	4322fcaae6e6b4ef8f0b7eb9a2a613c1e010b7bcd6b73d07c3d2547cfe294658	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0673	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S12-radial-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S12-radial-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0674	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = gradient.radial((rgb(38, 70, 83).transparentize(20%), 0%), (rgb(42, 157, 143).transparentize(60%), 1.0989010989011%), (rgb(233, 196, 106).transparentize(35%), 4.3956043956044%), (rgb(244, 162, 97).transparentize(80%), 9.89010989010989%), (rgb(38, 70, 83).transparentize(20%), 12.0879120879121%), (rgb(42, 157, 143).transparentize(60%), 16.4835164835165%), (rgb(233, 196, 106).transparentize(35%), 17.5824175824176%), (rgb(244, 162, 97).transparentize(80%), 20.8791208791209%), (rgb(38, 70, 83).transparentize(20%), 26.3736263736264%), (rgb(42, 157, 143).transparentize(60%), 28.5714285714286%), (rgb(233, 196, 106).transparentize(35%), 32.967032967033%), (rgb(244, 162, 97).transparentize(80%), 34.0659340659341%), (rgb(38, 70, 83).transparentize(20%), 37.3626373626374%), (rgb(42, 157, 143).transparentize(60%), 42.8571428571429%), (rgb(233, 196, 106).transparentize(35%), 45.0549450549451%), (rgb(244, 162, 97).transparentize(80%), 49.4505494505495%), (rgb(38, 70, 83).transparentize(20%), 50.5494505494505%), (rgb(42, 157, 143).transparentize(60%), 53.8461538461538%), (rgb(233, 196, 106).transparentize(35%), 59.3406593406593%), (rgb(244, 162, 97).transparentize(80%), 61.5384615384615%), (rgb(38, 70, 83).transparentize(20%), 65.9340659340659%), (rgb(42, 157, 143).transparentize(60%), 67.032967032967%), (rgb(233, 196, 106).transparentize(35%), 70.3296703296703%), (rgb(244, 162, 97).transparentize(80%), 75.8241758241758%), (rgb(38, 70, 83).transparentize(20%), 78.021978021978%), (rgb(42, 157, 143).transparentize(60%), 82.4175824175824%), (rgb(233, 196, 106).transparentize(35%), 83.5164835164835%), (rgb(244, 162, 97).transparentize(80%), 86.8131868131868%), (rgb(38, 70, 83).transparentize(20%), 92.3076923076923%), (rgb(42, 157, 143).transparentize(60%), 94.5054945054945%), (rgb(233, 196, 106).transparentize(35%), 98.9010989010989%), (rgb(244, 162, 97).transparentize(80%), 100%), space: color.linear-rgb, center: (50%, 50%), radius: 65%, focal-center: (30%, 40%), focal-radius: 10%); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	0b56f9bf5da90a19ed45a9346386a7ebd591b0483481484734b42a4113018625	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0675	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S13-linear-oklab.typ /tmp/p1268/oracle_v3/binaries/repeat/S13-linear-oklab.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0676	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = (gradient.linear((black, 0%), (white, 100%), space: color.oklab, angle: 0deg)).sharp(2); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	b281b6c22ac48c12a1ddb9801bf6e133acc95c80e2062212d57079243e49529c	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0677	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S13-radial-oklab.typ /tmp/p1268/oracle_v3/binaries/repeat/S13-radial-oklab.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0678	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = (gradient.radial((black, 0%), (white, 100%), space: color.oklab, center: (50%, 50%), radius: 50%, focal-center: (50%, 50%), focal-radius: 0%)).sharp(2); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	12fb87046129a1c8efb588a28be0cd285896dffd3fb0f35ad2d15c5b22dc1b12	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0679	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S13-linear-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S13-linear-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0680	/usr/local/bin/typst eval --format json let norm = x => if type(x) == ratio { x / 100% } else { x }; let g = (gradient.linear((black, 0%), (white, 100%), space: color.linear-rgb, angle: 0deg)).sharp(2); (g.stops().map(s => (s.at(0).components().map(norm), s.at(1) / 100%)), repr(g.kind()), repr(g.space()), repr(g.angle()), repr(g.center()), repr(g.radius()), repr(g.focal-center()), repr(g.focal-radius()))	4eedf0f8f9759ab7ec6ed78c913d5d743fabd8b610cd13acc243e659ac4faef7	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
runner-command	C0681	/usr/local/bin/typst compile /repos/Antigravity/typst-crystalline/lab/parity/matrix/fixtures/p1266/S13-radial-linear-rgb.typ /tmp/p1268/oracle_v3/binaries/repeat/S13-radial-linear-rgb.svg	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	exit=0;stderr_sha256=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
