probe_id	path	profiles	runtime_class_by_profile	language_projection_by_profile	current_language_class	owner_prompt	crystalline_owner_file_line	vanilla_source_file_line	language_observable	causal_hypothesis	refutation	gate_class	universe	cohort_id	measurement_ref
p1320.csv-good-array-path	p1320.csv-good-array-path	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(path("good.csv"), row-type: array)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-array-path
p1320.csv-good-array-bytes	p1320.csv-good-array-bytes	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b\n1,2\n"), row-type: array)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-array-bytes
p1320.csv-unequal-array-str	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:948;01_core/src/compiler/stdlib/loading.rs:955;01_core/src/compiler/stdlib/foundations/path.rs:28;03_infra/src/world.rs:743	lab/typst-original/crates/typst-library/src/loading/csv.rs:138	csv("unequal.csv", row-type: array)	CSV valid UTF-8 external-file parse error has correct text but lacks external source excerpt. Current read_path returns bytes without FileId; the complete required owner/contract set is unresolved. Not a one-owner cheap diagnostic.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-valid-file-error-anchor	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-array-str
p1320.csv-unequal-array-path	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:948;01_core/src/compiler/stdlib/loading.rs:955;01_core/src/compiler/stdlib/foundations/path.rs:28;03_infra/src/world.rs:743	lab/typst-original/crates/typst-library/src/loading/csv.rs:138	csv(path("unequal.csv"), row-type: array)	CSV valid UTF-8 external-file parse error has correct text but lacks external source excerpt. Current read_path returns bytes without FileId; the complete required owner/contract set is unresolved. Not a one-owner cheap diagnostic.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-valid-file-error-anchor	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-array-path
p1320.csv-unequal-array-bytes	p1320.csv-unequal-array-bytes	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b\n1\n"), row-type: array)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-array-bytes
p1320.csv-good-dictionary-str	p1320.csv-good-dictionary-str	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv("good.csv", row-type: dictionary)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-dictionary-str
p1320.csv-good-dictionary-path	p1320.csv-good-dictionary-path	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(path("good.csv"), row-type: dictionary)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-dictionary-path
p1320.csv-good-dictionary-bytes	p1320.csv-good-dictionary-bytes	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b\n1,2\n"), row-type: dictionary)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-good-dictionary-bytes
p1320.csv-unequal-dictionary-str	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:948;01_core/src/compiler/stdlib/loading.rs:955;01_core/src/compiler/stdlib/foundations/path.rs:28;03_infra/src/world.rs:743	lab/typst-original/crates/typst-library/src/loading/csv.rs:138	csv("unequal.csv", row-type: dictionary)	CSV valid UTF-8 external-file parse error has correct text but lacks external source excerpt. Current read_path returns bytes without FileId; the complete required owner/contract set is unresolved. Not a one-owner cheap diagnostic.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-valid-file-error-anchor	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-dictionary-str
p1320.csv-unequal-dictionary-path	csv	default,html,a11y,html+a11y	default:DIFFERENT_DIAGNOSTIC;html:DIFFERENT_DIAGNOSTIC;a11y:DIFFERENT_DIAGNOSTIC;html+a11y:DIFFERENT_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:948;01_core/src/compiler/stdlib/loading.rs:955;01_core/src/compiler/stdlib/foundations/path.rs:28;03_infra/src/world.rs:743	lab/typst-original/crates/typst-library/src/loading/csv.rs:138	csv(path("unequal.csv"), row-type: dictionary)	CSV valid UTF-8 external-file parse error has correct text but lacks external source excerpt. Current read_path returns bytes without FileId; the complete required owner/contract set is unresolved. Not a one-owner cheap diagnostic.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-valid-file-error-anchor	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-dictionary-path
p1320.csv-unequal-dictionary-bytes	p1320.csv-unequal-dictionary-bytes	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b\n1\n"), row-type: dictionary)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unequal-dictionary-bytes
p1320.csv-empty	p1320.csv-empty	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes(()))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-empty
p1320.csv-duplicate-headers	p1320.csv-duplicate-headers	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,a\n1,2"), row-type: dictionary)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-duplicate-headers
p1320.csv-quoted-multiline	p1320.csv-quoted-multiline	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b\n\"one\ntwo\",3"))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-quoted-multiline
p1320.csv-symbol-delimiter	csv	default,html,a11y,html+a11y	default:VANILLA_ONLY;html:VANILLA_ONLY;a11y:VANILLA_ONLY;html+a11y:VANILLA_ONLY	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1360	lab/typst-original/crates/typst-library/src/loading/csv.rs:103	csv(bytes("a,b"), delimiter: sym.comma)	Delimiter accepts Str only; Symbol coercion changes successful delimiter parse and invalid-ASCII diagnostic. Existing character carrier is present; exact future cast scope must be specified.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-delimiter	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-symbol-delimiter
p1320.csv-symbol-source	csv	default,html,a11y,html+a11y	default:VANILLA_ONLY;html:VANILLA_ONLY;a11y:VANILLA_ONLY;html+a11y:VANILLA_ONLY	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/stdlib/loading.md	01_core/src/compiler/stdlib/loading.rs:1406;01_core/src/compiler/stdlib/loading.rs:1197	lab/typst-original/crates/typst-library/src/loading/mod.rs:54	csv(sym.comma)	Symbol is rejected before DataSource coercion, changing successful parse and source/options precedence. Existing Symbol has a character but source provenance/general cast policy scope is unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	csv-symbol-source	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-symbol-source
p1320.csv-spread	p1320.csv-spread	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let a=arguments("good.csv", row-type: dictionary); csv(..a)}	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-spread
p1320.csv-with	p1320.csv-with	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				{let f=csv.with("good.csv"); f()}	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-with
p1320.csv-subdir-path	p1320.csv-subdir-path	default,html,a11y,html+a11y	default:MATCH_VALUE;html:MATCH_VALUE;a11y:MATCH_VALUE;html+a11y:MATCH_VALUE	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(path("sub/./data.csv"))	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-subdir-path
p1320.csv-captured-eval	eval.import	default,html,a11y,html+a11y	default:VANILLA_ONLY;html:VANILLA_ONLY;a11y:VANILLA_ONLY;html+a11y:VANILLA_ONLY	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/modules.md	01_core/src/compiler/eval/modules.rs:152;03_infra/src/world.rs:723		{import "sub/module.typ": captured; csv(captured)}	Eval-import source has a path outside the current sandbox root. Compile captured-only succeeds, so captured/eval and closure/file-origin causes cannot be collapsed; complete owner set unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	eval-import-path-boundary	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-captured-eval
p1320.csv-closure-eval	eval.import	default,html,a11y,html+a11y	default:VANILLA_ONLY;html:VANILLA_ONLY;a11y:VANILLA_ONLY;html+a11y:VANILLA_ONLY	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	OPEN_LANGUAGE_DIVERGENCE	00_nucleo/prompts/compiler/eval/modules.md	01_core/src/compiler/eval/modules.rs:152;03_infra/src/world.rs:723		{import "sub/module.typ": load; load()}	Eval-import source has a path outside the current sandbox root. Compile captured-only succeeds, so captured/eval and closure/file-origin causes cannot be collapsed; complete owner set unresolved.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	ADR0127_INTERNAL_PARITY_L0_FIRST_RED_GREEN_REVALIDATE	supplement	eval-import-path-boundary	00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-closure-eval
p1320.csv-missing-source	p1320.csv-missing-source	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv()	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-missing-source
p1320.csv-unknown-option	p1320.csv-unknown-option	default,html,a11y,html+a11y	default:MATCH_DIAGNOSTIC;html:MATCH_DIAGNOSTIC;a11y:MATCH_DIAGNOSTIC;html+a11y:MATCH_DIAGNOSTIC	default:NOT_USED;html:NOT_USED;a11y:NOT_USED;html+a11y:NOT_USED	CLOSED_MEASURED_FUNCTIONAL_SENTINEL				csv(bytes("a,b"), nope: 1)	Only this complete bilateral assertion/projection is closed; historical expected preservation is distinct from parity.	Equal complete language observation on same literal source/profile refutes this divergence; a different required owner refutes proposed causal scope.	NO_CHANGE_AUTHORIZED	supplement		00_nucleo/diagnosticos/p1322-sentinels-normal.json#p1320.csv-unknown-option
